HHA CCN,HHA Brand Name,HHA ID Owner,HHA Name Owner,HHA DBA Owner,HHA NPI,HHA ID,HHA Name,HHA DBA,HHA Address,HHA City,HHA Zip,HHA Fips,HHA County,HHA State,HHA State Cd,HHA CBSA,HHA Rating,HHA Auth Person,HHA Auth Person Desgn,HHA Auth Person Tele
368246,,,,,1427232644,3072692110,BUCKEYE HOMECARE SERVICES INC.,,"14077 CEDAR ROAD, SUITE 103",SOUTH EUCLID,44118,39035,CUYAHOGA,Ohio,OH,"Cleveland, OH",-,NITESH PATEL,PRESIDENT,216-321-9300
673162,THERACARE HOME HEALTH,6901062934,CANTEX HOME HEALTH HOLDINGS LLC,,1962781443,2062678022,CANTEX HOME HEALTH HOUSTON LLC,THERACARE HOME HEALTH,11104 WEST AIRPORT BOULEVARD SUITE 255A,STAFFORD,77477,48157,FORT BEND,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2.5,ROBIN UNDERHILL,CHIEF EXECUTIVE OFFICER,214-954-4114
197417,Elara Caring,5799084786,"BW NHHC CO-INVEST, L.P.",,1396770525,2961420120,"PRIMECARE NETWORK, LLC",ELARA CARING,"1200 DERRICK DRIVE, STE 201A",HAMMOND,70403,22105,TANGIPAHOA,Louisiana,LA,"Hammond, LA",4.5,KATIE MONASTIERE,"COMPLIANCE,PRIVACY,& SAFETY OFFICER",517-768-4373
757760,,,,,1265004634,3375981566,PEOPLES CHOICE HOME HEALTH CARE INC,,5301 LAUREL CANYON BLVD SUITE 124,VALLEY VILLAGE,91607,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,MARIAM AVOYAN,CEO,747-300-0825
679212,,1052573078,EVANGEL CHARITY FOUNDATION,,1619914579,5698793859,"DIMENSION HEALTHCARE SERVICES, INC",,"6464 SAVOY DR, STE. 825",HOUSTON,77036,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",1.5,NNAEMEKA ODUNZE,CFO,713-484-6900
397214,Lehigh Valley Health,42272015,LEHIGH VALLEY HEALTH NETWORK,,1457350548,4183525959,LEHIGH VALLEY HOSPITAL SCHUYLKILL,,502 S 2ND STREET SUITE B,SAINT CLAIR,17970,42107,SCHUYLKILL,Pennsylvania,PA,"Pottsville, PA",3.5,ROBERT THOMAS,REGIONAL CFO,484-884-0901
237579,,,,,1255418000,4385608579,COMFORT HOME HEALTH CARE LLC,,"30555 SOUTHFIELD RD, STE 150",SOUTHFIELD,48076,26125,OAKLAND,Michigan,MI,"Detroit-Warren-Dearborn, MI",3,PATRICIA WILLIAMS,OWNER,248-905-5295
757508,,9638543051,SANITAS MED GROUP,,1265199954,9931573359,"SANITAS HOME HEALTH CARE, INC",,10801 NATIONAL BLVD SUITE 579,LOS ANGELES,90064,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,AREVIK GHARIBYAN,CEO/OWNER,747-737-3273
267606,Amedisys,3072421957,AMEDISYS INC,AMEDISYS INC A DELAWARE CORP,1043361959,4981612074,"AMEDISYS MISSOURI, L.L.C.",AMEDISYS HOME HEALTH OF MISSOURI,"1027 SOUTH MAIN STREET, SUITE 6",JOPLIN,64801,29097,JASPER,Missouri,MO,"Joplin, MO-KS",4,PAUL KUSSEROW,PRESIDENT,225-292-2031
197789,Stat Home Health,6507195468,PTM 2018 FAMILY TRUST,,1396167524,1052541935,"LAKESHORE HOME HEALTH CARE, LLC",STAT HOME HEALTH SOUTH,1724 HERMAN DUPUIS ROAD,BREAUX BRIDGE,70517,22099,ST. MARTIN,Louisiana,LA,"Lafayette, LA",4.5,JIMMIE BENOIT,EXECUTIVE DIRECTOR,337-228-1045
747842,,,,,1679840631,7113176199,DIRECT HOME HEALTH SERVICES INC,,9319 LBJ FREEWAY STE 210,DALLAS,75243,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,COURAGE EHIMWONZEE,OWNER,877-551-6668
417057,Bayada,8022354398,"BAYADA HEALTH, LLC.",,1598796476,2860309671,"BAYADA HOME HEALTH CARE, INC.",,"260 WEST EXCHANGE STREET, SUITE 1",PROVIDENCE,02903,44007,PROVIDENCE,Rhode Island,RI,"Providence-Warwick, RI-MA",3.5,DAVID BAIADA,PRESIDENT/CEO,856-662-4300
197063,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1922046226,9335184480,"LOUISIANA HOMECARE OF MISS-LOU, LLC",,200 SERIO BLVD,FERRIDAY,71334,22029,CONCORDIA,Louisiana,LA,"Natchez, MS-LA",5,DONALD STELLY,PRESIDENT,337-233-1307
501525,,,,,1093870487,3173786951,HARBORS HOME HEALTH & HOSPICE,,201 7TH STREET,HOQUIAM,98550,53027,GRAYS HARBOR,Washington,WA,"Aberdeen, WA",,JOEL STEPHENS,ADMINISTRATOR,360-532-5454
687221,,,,,1487253688,9638566383,"LOVIN' CARE HOME HEALTH INC",,4524 SE 16TH PL STE 1,CAPE CORAL,33904,12071,LEE,Florida,FL,"Cape Coral-Fort Myers, FL",-,JUAN GOMEZ,ADMINISTRATOR,239-242-2250
757289,,,,,1851840789,0941571087,"TLC PLUS HOME HEALTH, LLC",,27574 COMMERCE CENTER DRIVE SUITE 231,TEMECULA,92590,06065,RIVERSIDE,California,CA,"Riverside-San Bernardino-Ontario, CA",-,LINO CABUGUAS,OWNER,951-926-8041
757443,,,,,1013530112,1557748449,ANTELOPE VALLEY HOME HEALTH AGENCY INC,,445 W PALMDALE BLVD SUITE L,PALMDALE,93551,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,JANNA PONOMARENKO,CEO,661-407-2520
157608,,,,,1801075049,9335228394,"HOOSIER HOMECARE SERVICES, LLC",,614 EAST 53RD STREET,ANDERSON,46013,18095,MADISON,Indiana,IN,"Indianapolis-Carmel-Greenwood, IN",3.5,CHRISTOPHER DAGGY,ADMINISTRATOR,765-622-1000
677052,,6002724887,SID PETERSON MEMORIAL HOSPITAL,PETERSON COMMUNITY CARE CLINIC RHC,1073582656,6002724887,SID PETERSON MEMORIAL HOSPITAL,PETERSON HOME CARE,250 CULLY DRIVE,KERRVILLE,78028,48265,KERR,Texas,TX,"Kerrville, TX",4,LISA MEDOVICH,CHIEF FINANCIAL OFFICER,830-258-7632
167147,UNITYPOINT AT HOME,6406767441,IOWA HEALTH SYSTEM,UNITYPOINT HEALTH,1154623460,3678484615,UNITYPOINT AT HOME,,3731 UNIVERSITY AVE,WATERLOO,50703,19013,BLACK HAWK,Iowa,IA,"Waterloo-Cedar Falls, IA",3.5,MARISSA SMITH,VP/CHIEF COMPLIANCE OFFICER,515-557-3100
197222,Elara Caring,5799084786,"BW NHHC CO-INVEST, L.P.",,1851316004,0143248302,"PRIME CARE NETWORK OF MONROE, LLC",ELARA CARING,206 E. REYNOLDS STE. D-1,RUSTON,71270,22061,LINCOLN,Louisiana,LA,"Ruston, LA",4.5,KATIE MONASTIERE,"COMPLIANCE,PRIVACY,& SAFETY OFFICER",517-768-4373
453196,,,,,1477620615,3779573670,JAKPA HEALTHCARE INC,,285 WEST SOUTHWEST PARKWAY,LEWISVILLE,75067,48121,DENTON,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,OFIORITSE AGBONTAEN,ADMINISTATOR,214-222-3100
107151,Amedisys,3072421957,AMEDISYS INC,AMEDISYS INC A DELAWARE CORP,1629129937,8729022264,"AMEDISYS FLORIDA, LLC",AMEDISYS HOME HEALTH,2623 CENTENNIAL BLVD STE 201,TALLAHASSEE,32308,12073,LEON,Florida,FL,"Tallahassee, FL",4,TRAVIS MIGLICCO,VP TAX,225-299-3803
141338,,,,,1851390132,5294649372,MEMORIAL HOSPITAL,RANDOLPH HOSPITAL DISTRICT,1900 STATE ST,CHESTER,62233,17157,RANDOLPH,Illinois,IL,Non Metropolitan,-,MORGAN BENDORF,CFO,618-826-4581
227611,Enhabit,446772776,"8 KNOTS MANAGEMENT, LLC",,1356642110,9638305360,EXCELLA HOME HEALTH AGENCY LLC,ENHABIT HOME HEALTH,"487 HOLYOKE STREET, SUITE 1",LUDLOW,01056,25013,HAMPDEN,Massachusetts,MA,"Springfield, MA",2.5,JULIE JOLLEY,EVP OF HOME HEALTH OPERATIONS,214-239-6500
559037,,,,,1417441411,1355680414,PREFERRED CHOICE HOME HEALTH CARE INC,,"18645 SHERMAN WAY, SUITE 103",RESEDA,91335,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",2,GRIGOR POSHOTYAN,CEO,818-600-4479
757021,,,,,1841892007,4981015476,VILLA BLANCA HOME HEALTH INC,,16120 SHERMAN WAY,VAN NUYS,91406,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,LILIT HAKOBYAN,CEO,424-888-5888
677193,Centerwell ,5294862660,HUMANA INC,"HUMANA, INC.",1568787349,8224224324,"INTEGRACARE OF ATHENS - HOME HEALTH, LLC",CENTERWELL HOME HEALTH,836 SOUTHPARK CIRCLE SUITE C,ATHENS,75752,48213,HENDERSON,Texas,TX,"Athens, TX",5,JOHN NICHOLS,AUTHORIZED OFFICIAL,903-675-5184
077181,PATHWELL HOME HEALTH,9133549140,PATHWELL HEALTH INC,,1871569707,1850338005,"PATHWELL CT, INC.",PATHWELL HOME HEALTH,"99 HAWLEY LN, STE 1001,",STRATFORD,06614,,,,,,5,ANDREW QUINN,COO,475-256-0871
748102,,,,,1144934795,4688028756,CARE MOUNTAIN INC,,"825 WATTERS CREEK BLVD, STE 250",ALLEN,75013,48085,COLLIN,Texas,TX,"Dallas-Fort Worth-Arlington, TX",-,GAGAN BHALLA,EXECUTIVE DIRECTOR,817-309-7127
527189,ASCENSION AT HOME,8729419635,ASCENSION HEALTH ALLIANCE,,1245277144,5092625368,MINISTRY HOME CARE LLC,COMPASSUS HOME HEALTH,303 W UPHAM ST SUITE 208,MARSHFIELD,54449,55141,WOOD,Wisconsin,WI,"Wisconsin Rapids-Marshfield, WI",4,RUSSELL ADKINS,SVP CHIEF LEGAL OFFICER,615-309-5668
747646,,,,,1700010691,7517005606,SAFEWAY HEALTHCARE SERVICES INC.,,"2100 VIRGINIA DRIVE, SUITE H",GRAND PRAIRIE,75051,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",1.5,CLIFFORD AKHAROH,ADMINISTRATOR,817-899-3146
467327,,,,,1114219755,6002084274,"ALLIANCE HOME HEALTH OF SOUTHERN UTAH, LLC",,"923 SOUTH RIVER ROAD, SUITE 205",ST. GEORGE,84790,49053,WASHINGTON,Utah,UT,"St. George, UT",2.5,JUSTIN LARSEN,OWNER,435-753-3133
297259,,,,,1962942201,9133406879,HOMEHEALTH MANAGEMENT AND CONSULTANT AGENCY,JOYAHS HOME HEALTH,4495 W. HACIENDA AVE. SUITE 7A,LAS VEGAS,89118,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",3,JENNIFER JANE DIAZ,ADMINISTRATOR/DPCS,702-929-3416
679152,,,,,1760463962,7911816749,"CARING PROFESSIONAL HEALTH SERVICES, INC.",,8300 BISSONNET SUITE #150,HOUSTON,77074,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",3.5,VALENTIN TAPIA,ADMINISTRATOR,713-270-9304
297262,,,,,1396201331,0143555755,ARNA HOME HEALTH LLC,,4495 W HACIENDA AVE STE 11C,LAS VEGAS,89118,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",2,GOHAR PATVAKANYAN,ADMINISTRATOR,702-476-5920
507309,,,,,1801429733,1951791409,WELLSPRING HOME HEALTH CENTER LLC,,8815 S TACOMA WAY STE 120,LAKEWOOD,98499,53053,PIERCE,Washington,WA,"Seattle-Tacoma-Bellevue, WA",2.5,ERNEST IBANGA,PRESIDENT,706-833-9917
059704,,,,,1144612656,9234456575,MAJESTIC HOSPICE & HOME HEALTH LLC,MAJESTIC HOME HEALTH,"16360 MONTEREY STREET, SUITE 150",MORGAN HILL,95037,06085,SANTA CLARA,California,CA,"San Jose-Sunnyvale-Santa Clara, CA",2,ALI WARRIACH,CEO,408-779-0100
679746,,,,,1508993296,5991897522,"LUXUR HEALTH SERVICES, INC.",,6721 HERMOSO DEL SOL,EL PASO,79911,48141,EL PASO,Texas,TX,"El Paso, TX",-,DOUGLAS ALORGBEY,ADMINISTRATOR/CEO,713-880-3801
683198,,,,,1457760548,8022339787,LOVING CARE HOME HEALTH AGENCY INC,,2590 NORTHBROOKE PLAZA DR STE 208,NAPLES,34119,12021,COLLIER,Florida,FL,"Naples-Marco Island, FL",4,YENIS FOYO,ADMINISTRATOR,239-228-5814
673157,,3072763531,"SIRION, LLC",NURSING AND BEYOND HOME HEALTH,1366711475,3072763531,"SIRION, LLC",NURSING AND BEYOND HOME HEALTH,7702 FM 1960 RD E STE 370,HUMBLE,77346,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",1,MAGAN RAMIREZ,ADMINISTRATOR/OFFICE,281-361-0715
017165,Amedisys,8820070139,"AMEDISYS HOME HEALTH OF ALABAMA, LLC",AMEDISYS HOME HEALTH,1063612588,8820070139,"AMEDISYS HOME HEALTH OF ALABAMA, LLC",AMEDISYS HOME HEALTH OF FLORENCE,"412 S COURT STREET, SUITE 403",FLORENCE,35630,01077,LAUDERDALE,Alabama,AL,"Florence-Muscle Shoals, AL",4.5,TRAVIS MIGLICCO,SVP TAX,225-299-3803
458154,,,,,1295876829,8325121536,AGAPE GROUP INC,AGAPE HOME HEALTHCARE,18770 LYNDON B JOHNSON FREEWAY STE 100,MESQUITE,75150,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",3.5,SHAJI DANIEL,PRESIDENT,972-681-5959
307082,,,,,1467458315,0143239368,"HEALTHY AT HOME, INC",,77 NORTHEASTERN BLVD,NASHUA,03062,33011,HILLSBOROUGH,New Hampshire,NH,"Manchester-Nashua, NH",-,JALENE PROSSER,OFFICE ADMINSTRATOR,603-595-4243
127013,,,,,1245299114,8921096272,CARERESOURCE HAWAII,,"680 IWILEI ROAD, SUITE 490",HONOLULU,96817,15003,HONOLULU,Hawaii,HI,"Urban Honolulu, HI",2.5,THAD WAKASUGI,CONTROLLER,808-599-4999
457159,VitalCaring,5799164638,"TVG NP HOMECARE TOPCO, GP, LLC",,1538458633,6103856273,NORTHEAST TEXAS HOME HEALTH AGENCY LTD.,VITALCARING GROUP,1616 AZALEA DRIVE STE 101,TEMPLE,76502,48027,BELL,Texas,TX,"Killeen-Temple, TX",3,ANGIE MARTIN,LICENSING MANAGER,903-787-7609
059691,,,,,1033547153,5294963633,TRUSTED HEALTHCARE INC,,310 E. ROWLAND ST. SUITE B,COVINA,91723,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,VANESSA HUERTAS,PRESIDENT,714-687-6973
047109,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1821661299,7517960784,"ARKANSAS HOMECARE OF FORREST CITY, LLC",ACMC FAMILY HOME HEALTH,211 PINE STREET,CROSSETT,71635,05003,ASHLEY,Arkansas,AR,Non Metropolitan,4.5,JOSHUA PROFFITT,PRESIDENT,337-233-1307
747422,,,,,1366694010,9537217542,ALL GENERATIONS HEALTH CARE INC,,4709 EAST CURRY RD,EDINBURG,78542,48215,HIDALGO,Texas,TX,"McAllen-Edinburg-Mission, TX",1.5,NEFTALI GUAJARDO,CEO,956-776-4080
347041,,8820909377,FIRSTHEALTH OF THE CAROLINAS INC,FIRSTHEALTH NEUROSURGERY,1912997263,8820909377,FIRSTHEALTH OF THE CAROLINAS INC,FIRST HEALTH HOME CARE - RICHMOND,925 SOUTH LONG DRIVE,ROCKINGHAM,28379,37153,RICHMOND,North Carolina,NC,"Rockingham, NC",3.5,MICKEY FOSTER,CEO,910-715-4473
747290,LHC Group,749192441,UNITEDHEALTH GROUP INCORPORATED,OPTUM HEALTH INC,1063094704,6901167444,"LHCG CXXXVII, LLC",DFW HOME HEALTH MCKINNEY,"6951 VIRGINIA PARKWAY, SUITE 100",MCKINNEY,75071,48085,COLLIN,Texas,TX,"Dallas-Fort Worth-Arlington, TX",3.5,JOSHUA PROFFITT,PRESIDENT,337-233-1307
417049,,,,,1225029770,7416844535,"CONCORD HEALTH SERVICES, INC",CONCORD HOME HEALTH SERVICES,30 ROLFE SQUARE,CRANSTON,02910,44007,PROVIDENCE,Rhode Island,RI,"Providence-Warwick, RI-MA",3,DAVID DIFILIPPO,CEO,401-725-8400
267599,,2466712161,"FV SERVICES, INC",FRIENDSHIP VILLAGE SENIOR SERVICES,1700347275,9335472802,"FV AT HOME - HOME HEALTH, LLC",FV AT HOME BY FRIENDSHIP VILLAGE,15201 OLIVE BLVD STE 257,CHESTERFIELD,63017,29189,ST. LOUIS,Missouri,MO,"St. Louis, MO-IL",3,SUE CHAMPION,ADMINISTRATIVE SERVICES DIRECTOR,314-270-7810
559141,,,,,1245735786,9537490685,"INFINITY HOMECARE AGENCY, INC",,"7050 OWENSMOUTH AVE, SUITE 210",CANOGA PARK,91303,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4,ANNA GALSTYAN,CEO,818-912-6611
377711,AccentCare,1850706326,SEASONS ROLLOVER HOLDINGS LLC,,1710095021,3971413329,"KINDSTAR, INC.",ACCENTCARE HEALTH,2728 WILLIAMS AVENUE BDG K101 SUITE U/V,WOODWARD,73801,40153,WOODWARD,Oklahoma,OK,"Woodward, OK",5,DENA SCHWARTZ,AO/SECRETARY,972-201-3819
058108,,,,,1700883592,8224117064,"B & Y MANAGEMENT, INC.",BEVERLY HILLS HOME HEALTH CARE INC,292 S LA CIENEGA BLVD SUITE 325,BEVERLY HILLS,90211,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",5,YAKOV SHPOLYANSKY,PRESIDENT,310-659-7950
757551,,,,,1316602519,1052781408,ASCENSION HOME HEALTH,,401 N BRAND BLVD SUITE 730C,GLENDALE,91203,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",-,NUNE MAMIKONYAN,CEO,818-626-5905
677948,,,,,1194852616,5294743233,EBENEZER HOME HEALTH CARE LLC,EBENEZER HOME HEALTH,1515 E KEARNEY ST SUITE 100,MESQUITE,75149,48113,DALLAS,Texas,TX,"Dallas-Fort Worth-Arlington, TX",1,THOMAS SAMUEL,ADMINISTRATOR,972-289-9400
559104,,,,,1194187609,0042508723,A & M MIRACLE HOME HEALTH CARE INC,,10523 BURBANK BLVD SUITE 203,N HOLLYWOOD,91601,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3.5,INNA HAROUTUNIAN,CEO/PRESIDENT,818-732-5972
517087,Centerwell ,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,1447289723,7618884529,CENTERWELL CERTIFIED HEALTHCARE CORP,CENTERWELL HOME HEALTH,39 12TH STREET,PARKERSBURG,26101,54107,WOOD,West Virginia,WV,"Parkersburg-Vienna, WV",4.5,JOHN NICHOLS,AUTHORIZED SIGNATORY,304-424-7172
559538,,,,,1760049134,2961823000,ARNEMETIA HOME HEALTH INC,,224 N MACLAY AVE UNIT 8,SAN FERNANDO,91340,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3,ALISA ALAVERDYAN,CEO,626-529-3001
459196,,6901065853,"ROSA'S FIRST QUALITY HOME HEALTHCARE LLC",,1518968106,6901065853,"ROSA'S FIRST QUALITY HOME HEALTHCARE LLC",,306 EAST RANDOL MILL ROAD SUITE 100,ARLINGTON,76011,48439,TARRANT,Texas,TX,"Dallas-Fort Worth-Arlington, TX",2,BALINDA ANTOINE,OWNER/CEO,817-461-0154
239000,Elara Caring,5799084786,"BW NHHC CO-INVEST, L.P.",,1679775233,4587764022,"NURTURING HOME CARE, INC.",ELARA CARING,"30400 TELEGRAPH RD, SUITE 334",BINGHAM FARMS,48025,26125,OAKLAND,Michigan,MI,"Detroit-Warren-Dearborn, MI",4.5,KATIE MONASTIERE,COMPLIANCE AND PRIVACY OFFICER,800-379-1600
239250,,,,,1528202306,8820149982,FRANKLIN HOME HEALTH CARE LLC,,"39393 VAN DYKE AVE, SUITE 103",STERLING HEIGHTS,48313,26099,MACOMB,Michigan,MI,"Detroit-Warren-Dearborn, MI",2.5,SOHAIL KHAN,PRESIDENT,586-698-2122
297171,,,,,1215109012,2264502723,"ROYAL MAJESTY HOME HEALTH, INC.",,2881 S VALLEY VIEW BLVD STE 5,LAS VEGAS,89102,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",4,ROMMEL ALCANTARA,ADMINISTRATOR,702-478-8618
557280,,,,,1811076870,1951487867,DYNAMIC HOME CARE SERVICES INC.,,14260 VENTURA BLVD. SUITE #301,SHERMAN OAKS,91423,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",5,NISSAN PARDO,CEO/CFO,818-981-4446
559791,,,,,1063071744,4082040944,AMERICAN ATA HOME HEALTH AGENCY INC,,5311 TOPANGA CANYON BLVD SUITE 202,WOODLAND HILLS,91364,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",1.5,ELHAM SHOORESHI,CEO/PRESIDENT,747-224-1471
679520,AccentCare,8426182049,BAYLOR SCOTT & WHITE HEALTH ENTERPRISES INC,OUTPATIENT PHARMACY AT THE CANCER CENTER,1457881807,0244591634,TEXAS HOME HEALTH GROUP OF MARBLE FALLS LLC,ACCENTCARE HOME HEALTH OF MARBLE FALLS,1100 MISSION HILLS DRIVE SUITE 100,MARBLE FALLS,78654,48053,BURNET,Texas,TX,Non Metropolitan,4,HEATHER SISCEL,VP LEGAL,224-221-0465
747801,,,,,1275821845,4789846353,VINA HEALTH CARE SERVICES INC,,"2500 TANGLEWILDE ST, STE 223A",HOUSTON,77063,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",2.5,HENRY NJIWAH,EXECUTIVE,713-334-5031
297219,,,,,1316343866,2062727704,"DESERT GRACE HEALTH SERVICES, INC.",DESERT GRACE HOME HEALTH,"4955 S DURANGO DRIVE, STE 117",LAS VEGAS,89113,32003,CLARK,Nevada,NV,"Las Vegas-Henderson-North Las Vegas, NV",-,ARTHUR GARIBYAN,CHIEF EXECUTIVE OFFICER,818-731-8551
148316,,,,,1447480751,8921285024,EXCELLENT CARE HEALTH SERVICES INC,,"400 W LAKE STREET, STE 111A",ROSELLE,60172,17043,DUPAGE,Illinois,IL,"Chicago-Naperville-Elgin, IL-IN",2.5,SHERRY HOLMES,NURSING DIRECTOR,630-893-9010
167071,,5193619393,SHELBY COUNTY CHRIS A MYRTUE MEMORIAL HOSPITAL,MYRTUE MEDICAL CENTER,1396847521,5193619393,SHELBY COUNTY CHRIS A MYRTUE MEMORIAL HOSPITAL,MYRTUE MEDICAL CENTER HOME HEALTH,2712 12TH STREET,HARLAN,51537,19165,SHELBY,Iowa,IA,Non Metropolitan,1.5,BARRY JACOBSEN,CEO,712-755-4315
427303,,7719880772,NHC-OP LP,PROFESSIONAL HEALTH SERVICES,1841515566,6709914856,NHC HOMECARE-SOUTH CAROLINA LLC,NHC HOMECARE - LOW COUNTRY,2070 NORTHBROOK BLVD SUITE A5,NORTH CHARLESTON,29406,45019,CHARLESTON,South Carolina,SC,"Charleston-North Charleston, SC",4,ROBERT USSERY,SVP,615-890-2020
117069,Enhabit,446772776,"8 KNOTS MANAGEMENT, LLC",,1740268176,3173611803,"CARESOUTH HHA HOLDINGS OF WASHINGTON, LLC",ENHABIT HOME HEALTH,600 CHANDLER STREET,HARTWELL,30643,13147,HART,Georgia,GA,Non Metropolitan,2.5,JULIE JOLLEY,EVP OF HOME HEALTH OPERATIONS,214-239-6500
067026,,6901715499,COUNTY OF ALAMOSA,ALAMOSA COUNTY PUBLIC HEALTH DEPARTMENT,1639173180,6901715499,COUNTY OF ALAMOSA,ALAMOSA COUNTY PUBLIC HEALTH DEPARTMENT,8900 INDEPENDENCE WAY,ALAMOSA,81101,08003,ALAMOSA,Colorado,CO,"Alamosa, CO",4,JULIE GEISER,DIRECTOR,719-589-6639
679027,,,,,1073527776,3678559192,"INTEGRATED MANAGEMENT SOLUTIONS, INC",1ST TEXAS HOME HEALTH,4004 CALL FIELD RD,WICHITA FALLS,76308,48485,WICHITA,Texas,TX,"Wichita Falls, TX",4.5,LISA REYNA,OFFICE MANAGER,940-763-9500
347326,Bayada,8022354398,"BAYADA HEALTH, LLC.",,1063771046,2860309671,"BAYADA HOME HEALTH CARE, INC.",,"825 MAJESTIC COURT, SUITE E",GASTONIA,28054,37071,GASTON,North Carolina,NC,"Charlotte-Concord-Gastonia, NC-SC",3.5,DAVID BAIADA,PRESIDENT/CEO,856-662-4300
757755,,,,,1366197311,3577919000,"PRECISE MED, LLC",,"1198 MELODY LINE, SUITE 110",ROSEVILLE,95678,06061,PLACER,California,CA,"Sacramento-Roseville-Folsom, CA",-,DIANNE CAMILLE MALLARI-REQUILLO,ADMINISTRATOR,510-512-8275
017176,AVEANNA,3072055904,NUT TREE MASTER FUND LP,,1992230601,8628340452,COMFORT CARE HOME HEALTH OF NORTH ALABAMA LLC,AVEANNA HOME HEALTH,1430 PARAMOUNT DRIVE,HUNTSVILLE,35806,01089,MADISON,Alabama,AL,"Huntsville, AL",4.5,MATTHEW BUCKHALTER,CFO,470-464-8000
237420,,7416866611,BARAGA COUNTY MEMORIAL HOSPITAL,BARAGA COUNTY MEMORIAL HOSPITAL,1932218807,7416866611,BARAGA COUNTY MEMORIAL HOSPITAL,BARAGA COUNTY HOME CARE AND HOSPICE,"18341 US HIGHWAY 41, SUITE 1","L'ANSE",49946,26013,BARAGA,Michigan,MI,Non Metropolitan,2.5,JOHN TEMBREULL,ADMINISTRATOR,906-524-3321
457222,Centerwell ,9032296637,ABERDEEN HOLDINGS INC,,1962411389,1951489012,INTEGRACARE HOME HEALTH SERVICES INC.,CENTERWELL HOME HEALTH,"777 SOUTH FRY ROAD, SUITE 108",KATY,77450,48201,HARRIS,Texas,TX,"Houston-Pasadena-The Woodlands, TX",3,JOHN NICHOLS,AUTHORIZED OFFICIAL,713-781-6691
753123,,5092115345,STANDARD MANAGEMENT GROUP,,1174197180,9638579980,STANDARD HOME CARE INC,,1708 STANDARD AVE UNIT A,GLENDALE,91201,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",3,NARINE KHLGHATYAN,CEO,747-302-2010
157581,,,,,1801816863,2769485705,"ASSURED HOME HEALTHCARE, INC.",,1947 HARDER CT STE B,SCHERERVILLE,46375,18089,LAKE,Indiana,IN,"Chicago-Naperville-Elgin, IL-IN",2.5,MAGDALENA CARLAY,ADMINISTRATOR,219-322-7664
553197,,,,,1598124158,9436449279,"STARLIGHT HEALTH SYSTEM, INC.",STARLIGHT HOME HEALTH SERVICES,220 N GLENOAKS BLVD SUITE C,BURBANK,91502,06037,LOS ANGELES,California,CA,"Los Angeles-Long Beach-Anaheim, CA",4,GOURGEN NIKOGHOSYAN,CEO,818-203-6258
051667,,6608908942,SELF-HELP FOR THE ELDERLY,,1215085394,6608908942,SELF-HELP FOR THE ELDERLY,,"731 SANSOME STREET, SUITE 100",SAN FRANCISCO,94111,06075,SAN FRANCISCO,California,CA,"San Francisco-Oakland-Fremont, CA",,ANNI CHUNG,CEO & PRESIDENT,415-677-7628
287130,,,,,1619031598,4880695782,"IFYS HOME HEALTHCARE, INC",,"11711 ARBOR STREET, SUITE 210",OMAHA,68144,31055,DOUGLAS,Nebraska,NE,"Omaha, NE-IA",-,FRED EDEGBELE,DIRECTOR OF OPERATIONS,402-330-4198
